chain,draw,a,b,sigma
1,41,-33.008655113420495,0.4942271714281884,4.819453700968472
1,42,-33.35235427163565,0.49786568362749467,4.928745178155987
1,43,-33.90812902279794,0.5047745632428355,5.121284249186543
1,44,-34.173283668698915,0.506619783106767,4.8743354871185804
1,45,-32.390345532537,0.49243560028583727,5.113494856881521
1,46,-32.388387143661234,0.49268643903952974,5.093517099601813
1,47,-32.43609947265183,0.49131114490295885,5.101084982616114
1,48,-33.16656601578946,0.49470374510966203,4.856969326815169
1,49,-32.88579761992964,0.49750063569659425,4.8447470136652
1,50,-33.0641814441954,0.49684664861527045,4.857598588109051
1,51,-33.20311858631259,0.49597758596602176,5.039178702520383
1,52,-33.111769683907646,0.49915894417406803,5.022607675732786
1,53,-33.3325232865455,0.5010196541002901,4.869471031933204
1,54,-33.386369030021214,0.4994235524811027,5.016676059188895
1,55,-31.44413736507322,0.4854307557723127,5.064263644070177
1,56,-31.26372347069374,0.48354496350269255,5.076681328501589
1,57,-35.28834944123607,0.5133931339297242,5.0252270312038725
1,58,-35.08358093691699,0.5099661239813629,4.592112179742708
1,59,-35.157198492401186,0.5105245005862563,4.580667309433679
1,60,-32.532197913887764,0.4944270372487707,4.903208736369581
1,61,-32.525159818481555,0.4954440261040525,5.045798709379198
1,62,-32.62687040213657,0.4940369019759886,4.942337851430552
1,63,-32.40595818028821,0.49256427465718616,5.130520148537139
1,64,-31.489380039322157,0.4851860640521751,5.1564712863238675
1,65,-31.54516251712582,0.4839885394478261,5.158143829732584
1,66,-33.78502917479083,0.5034678249039914,4.852506681182412
1,67,-32.780604555532975,0.4942978876600244,4.912267521103573
1,68,-32.7589488807031,0.4945119579722601,4.910620188116546
1,69,-33.51118865900842,0.5018944358823428,5.116333555495267
1,70,-32.41255133354685,0.4940083146222078,4.920032605616532
1,71,-32.57949674883517,0.49103774598572325,4.918208549616488
1,72,-33.0826260676765,0.4981029475046167,4.804473048340028
1,73,-34.80322037388223,0.5088219466868845,5.175573102781796
1,74,-31.606963289914308,0.4867638411287213,4.964776952485327
1,75,-33.084178919574725,0.49545136197645434,5.014457430000268
1,76,-32.0626734366415,0.4899661606400769,5.131520826999514
1,77,-32.42493191911981,0.49327063726582954,5.163886750766978
1,78,-32.49957737126892,0.49173731726830444,4.833673690305212
1,79,-31.63950004135541,0.48594072561034596,4.996595330285085
1,80,-34.640333325942294,0.5076559784436366,4.9979032119294295
1,81,-34.292789569580926,0.5053323162676826,5.01877215695835
1,82,-32.94037382850246,0.4939151055922527,5.035757114222644
1,83,-32.85237893942787,0.4937945183435939,4.901184155662735
1,84,-33.0320412132556,0.49649446386539303,5.0169036775753835
1,85,-32.87169101459347,0.4969034931605192,5.017228129201027
1,86,-32.816074364178746,0.4950223065181173,5.029301138397859
1,87,-32.81759993317857,0.4941560633719929,5.0950307961704775
1,88,-32.76596377306896,0.494398824048678,5.0854861991016875
1,89,-31.55795375271887,0.48621536079890787,5.0897545947843135
1,90,-32.61115812218432,0.4957420233861625,5.13892274982643
1,91,-31.951022501422187,0.4914921191386757,4.895763461066421
1,92,-31.96870958216785,0.49145956639098826,4.901812512006494
1,93,-33.91578033520337,0.5030740823742834,4.9695559588065175
1,94,-33.82148773899555,0.5036686037968809,4.743971898353497
1,95,-34.3943300008502,0.5043860593154851,4.6801044942115535
1,96,-31.824473408156088,0.4859149990294548,5.251495413481731
1,97,-34.514423055963455,0.5090696087233282,4.931000602696329
1,98,-34.295255031250164,0.50432540616545,5.041406074735591
1,99,-32.60671912796972,0.49197613082919894,4.9668121082830705
1,100,-33.078642620182414,0.49723948626040987,5.013495163519854
1,101,-33.96769057156276,0.5029033705794955,5.039372536693529
1,102,-34.82145634811054,0.508464637992028,4.973793677003954
1,103,-34.47082698817592,0.5088565110611888,4.977493865817218
1,104,-34.89449522650544,0.509919901166506,4.943442772500268
1,105,-32.91430399021218,0.4956702776306754,5.1793582472501365
1,106,-33.79191122874833,0.5011195736633483,4.81905626994151
1,107,-33.56731775249871,0.5003821220524411,4.794716189641771
1,108,-33.457677495513636,0.4983492517487818,5.131318858775314
1,109,-32.6682497289552,0.4960752845960255,5.001052729135581
1,110,-34.304191328842954,0.5066574452136555,5.008361217513499
1,111,-34.28775996705324,0.505534080184108,5.006885077789089
1,112,-33.94044624578574,0.5025959986105676,4.870275322918427
1,113,-33.72753038148096,0.5033092756909234,4.875886522048665
1,114,-33.82963572448985,0.5009482263893722,4.971470084206853
1,115,-33.6573440504651,0.5011166514353006,4.767342339158666
1,116,-33.83644035967902,0.503978178288256,4.872986851022913
1,117,-34.460770062694515,0.5072509511656561,4.920920029821941
1,118,-33.127192250461945,0.4973722337651004,4.832297618155896
1,119,-32.99644031113948,0.4959820721279016,4.82162973054894
1,120,-32.98133561742335,0.4958933004265796,4.826558173886566
1,121,-32.33375947052421,0.49373572018767964,5.1849495573483715
1,122,-34.47399196791736,0.5049406620546925,4.996203316166899
1,123,-33.02839939362382,0.49731870412601314,4.985336037380427
1,124,-33.84762569387929,0.5014828377621061,4.901162408996847
1,125,-33.91410304228226,0.5004039284613222,4.9016832479958525
1,126,-33.955467024003696,0.5016026162181131,5.214107771274916
1,127,-35.29156362636145,0.510193705467084,4.909792441103031
1,128,-32.38707619197427,0.4947052335438206,4.815987136718489
1,129,-30.720718422958033,0.48043494805712156,4.715446715827438
1,130,-32.78028615792135,0.4943605744546566,4.859149310552273
1,131,-33.68817822720352,0.5005324459201322,5.102431931588752
1,132,-32.741217170853915,0.49428091759510123,4.89152217836843
1,133,-34.76050120142084,0.5092267484561196,4.97616415689642
1,134,-32.353100941344664,0.4915794857710556,5.01349446754274
1,135,-32.36396578614068,0.4919235758532905,5.036992595509976
1,136,-34.321428325265934,0.5029950427607945,5.125245971100451
1,137,-34.04871508245248,0.5061502730292078,5.120570257308046
1,138,-31.60661329455733,0.48785918667898626,4.653455173594163
1,139,-32.78777758963367,0.4948031525223621,4.776337710805597
1,140,-31.588356419958842,0.4873389402052852,4.960307541792447
1,141,-31.739597254831054,0.4869902585289512,5.002849484054941
1,142,-33.03627358977043,0.49740830974638883,4.8808492582681025
1,143,-34.13824746192806,0.5058536875972522,4.989937732161039
1,144,-32.97136063716892,0.49624620679263975,4.888814433865021
1,145,-33.31637756403188,0.497855926750727,4.865162168808971
1,146,-33.25431574353392,0.49745710512203106,4.861742688408978
1,147,-33.36081998443644,0.49840645956836466,4.830128262889467
1,148,-34.92309651502636,0.5084196390726774,4.986695493869423
1,149,-34.01022219640671,0.5054540868425682,4.836866892394509
1,150,-35.586875628171754,0.5146272392690134,5.085716810100007
1,151,-34.453346824857356,0.5086992044710158,5.053143692007312
1,152,-35.10198425721946,0.5106890324417429,4.869700729689362
1,153,-33.037555770412986,0.496446137686719,5.253452358518999
1,154,-32.91195044587585,0.49732903184267147,4.835013153777498
1,155,-33.5318387320598,0.5003679197725471,4.740300483472198
1,156,-32.589418112767454,0.492528683971813,4.882522071838473
1,157,-32.68404454416246,0.4911680296608178,4.866335832731437
1,158,-34.03606382744798,0.5009448036501404,4.853654981082942
1,159,-34.003285658422364,0.502070710711496,4.868618282496181
1,160,-33.09719211910422,0.4950302575341012,4.72902856793005
1,161,-32.52728197754074,0.49594076791649017,4.8046126131284606
1,162,-32.42371664765768,0.4963796726791778,4.814863307256784
1,163,-31.100154408654586,0.48394653655127073,5.108237901178829
1,164,-31.811882238130465,0.48696759785910715,5.117253867639224
1,165,-31.52069716423542,0.4870563481799279,5.068085195491662
1,166,-31.87568381576139,0.4870044989539789,4.866970946149857
1,167,-34.32644093829002,0.505373859965444,5.154016637762427
1,168,-34.26829833355644,0.5046990599594009,5.081482809742429
1,169,-32.265537471685036,0.4907330091763671,4.767965207761744
1,170,-33.04320182528346,0.4972353073919663,5.178817310837224
1,171,-31.975158356312708,0.48954539006517905,4.922365209634175
1,172,-32.907998910985796,0.49736907804709374,4.857610073860735
1,173,-33.03645234362402,0.4969175643988632,4.756572471240299
1,174,-34.00686621301684,0.5027171973701116,4.980893857269737
1,175,-32.836338334285834,0.49520138383129036,5.031855721497678
1,176,-34.56250158577993,0.506493503821759,4.927647079268653
1,177,-34.1492214817809,0.5057446496398829,4.94449115935789
1,178,-34.23726759348888,0.5065458436063323,4.944477142723166
1,179,-34.26184458907585,0.5060547563081158,4.950756442269883
1,180,-34.445051298224406,0.5076883583357247,5.0227423635245305
1,181,-34.713143650524906,0.5088410093866697,4.923014425422513
1,182,-34.90049482256702,0.5079425497764406,4.925237728122407
1,183,-34.49198482460121,0.5090949355061704,4.912935810620418
1,184,-32.63836501335717,0.4920468369761002,5.1650497539939
1,185,-32.95784868992979,0.4939221698688874,4.856386312815688
1,186,-33.64696953181148,0.5026615355549369,4.86763901762836
1,187,-34.16090834670209,0.5048829914715292,4.821842730492571
1,188,-35.565768906347195,0.5130830999150926,4.833675339816182
1,189,-35.86970731252929,0.5162612233829383,4.915044814868485
1,190,-33.672516901801195,0.502379999521765,5.0284480505279205
1,191,-34.17338660965325,0.5024940283480485,4.91377304475118
1,192,-34.04088438233214,0.5036969243312172,4.913266373070238
1,193,-31.585184744279132,0.485486781063403,5.013151800340637
1,194,-34.97437325966124,0.5113534620711571,4.942483580984943
1,195,-33.062073053725896,0.4956095039117969,4.869379534842524
1,196,-32.96342747368351,0.49721836554557663,5.031794973207079
1,197,-33.67284113425075,0.5019902126633211,5.102765203511125
1,198,-34.539368477386034,0.5072847825603738,5.062145133947412
1,199,-34.3575312133391,0.508895919144532,5.034717716056555
1,200,-34.81262462266269,0.5094756026757896,4.996879992229491
1,201,-34.91505958628625,0.5097545891595464,5.000717669582042
1,202,-32.998918333336896,0.49624207116945745,5.1475415371821045
1,203,-32.263227897123336,0.4901216395429154,4.873160501461907
1,204,-33.195051017123724,0.4987883945847169,5.279355411240062
1,205,-33.328298232662576,0.4994432879625878,5.273582101325458
1,206,-34.559179446966674,0.5069844297703797,5.023151842411295
1,207,-32.850044507086835,0.4954187839187354,4.93794186217939
1,208,-33.36699476909015,0.4975778064921672,4.922686880715897
1,209,-34.24251822520159,0.5048453498368706,4.96766892701275
1,210,-32.05909079572283,0.4904644874019428,5.1049679380743065
1,211,-33.83415215973035,0.501366785198176,4.861163130398642
1,212,-32.7059366677613,0.4949898535647507,5.074237077328353
1,213,-34.57070170703642,0.5082618958417197,5.116099113368855
1,214,-34.68692777382027,0.5072061167495052,5.119830495493467
1,215,-34.71813230362079,0.5066958223781002,5.1157599745006905
1,216,-32.78012607756218,0.4929690943874668,5.1152903514168
1,217,-34.88990734763416,0.5091699623675181,4.899312093411155
1,218,-32.94814711562246,0.4949432006891707,5.105982177617797
1,219,-33.113042764782016,0.49766818257075074,4.760249418281816
1,220,-33.21496896150635,0.49628919998453275,4.740843124216758
1,221,-33.02760016317534,0.49732307994356784,4.763312451321456
1,222,-32.394744892656995,0.4920850814812264,5.083042315587127
1,223,-34.235248667296716,0.5059077971390594,4.937107002631051
1,224,-34.330233027889285,0.5058494496805221,4.7948183301026885
1,225,-34.21292868484913,0.5056553440801482,4.712624539456612
1,226,-34.09154781530156,0.5036010051616171,4.677874036827552
1,227,-34.98796076313156,0.5109872451047606,4.670785412643928
1,228,-35.11567001934125,0.5096470033181782,4.673866285106279
1,229,-33.829510480878184,0.5031811299645372,4.700503555196877
1,230,-33.95837535296027,0.5026586665524005,4.659970906095286
1,231,-33.8192253561202,0.5036959117977305,4.621696809820628
1,232,-34.01399957486988,0.5047599294135668,4.66738375947796
1,233,-32.81757744061216,0.4951739298119204,4.918255968220205
1,234,-32.22512869231203,0.4907305671075645,4.802111813474914
1,235,-33.30435063007789,0.5004789603807493,4.7471787107145484
1,236,-34.20420026943968,0.5031867391625187,5.135420006693247
1,237,-33.79116121103311,0.4993838009068715,5.0793370522199455
1,238,-33.692185608250036,0.5021261763859803,5.044992195691681
1,239,-33.98045629997785,0.5034274264166269,4.949212923977976
1,240,-32.86119270388955,0.49344914696917863,4.964678125243289
1,241,-33.52352833916833,0.5000587426362241,5.004955473266866
1,242,-33.08536518854503,0.49712171079839723,5.023465153671251
1,243,-33.177068306973474,0.4985151457200904,4.850410942505365
1,244,-33.15137955319104,0.4989357837544333,4.847375025239366
1,245,-32.569478745188334,0.4957264153124356,4.771453337871051
1,246,-32.58184649955909,0.49185688250789533,4.768278037211651
1,247,-31.448162775483294,0.4866718178569969,4.699048640902656
1,248,-33.856819974572744,0.501969731719273,4.785082891840401
1,249,-32.80542491979183,0.4945177639114579,4.956754264735014
1,250,-34.01893816389549,0.5036285072277521,5.065746581485477
1,251,-33.34678385737145,0.5004671486280344,4.857916347180705
1,252,-33.87156097521625,0.500574327434061,4.994436978364888
1,253,-34.0517963552313,0.5008037742421557,4.988669431729356
1,254,-33.64965929054834,0.5025070826830594,4.989461121766175
1,255,-33.92430559232763,0.5038943318598139,5.032177600864735
1,256,-33.67041646513504,0.5014108796262322,4.969885487236283
1,257,-33.97311530510754,0.503146244490185,4.877448602865884
1,258,-32.6873088321449,0.49483727432388386,4.810059843437276
1,259,-32.884190296551374,0.4942858492526199,4.812493229665887
1,260,-33.523094387496435,0.5015619967339369,4.989289313305771
1,261,-33.518412445353555,0.5010656347632799,5.046639206048588
1,262,-32.16670113023238,0.4917268030330392,5.051646864553371
1,263,-32.19400326603371,0.49210947891069085,5.039084837756333
1,264,-32.54328319542294,0.4917942668112774,5.042012490367691
1,265,-32.39552442735865,0.49234605348865107,4.846673253062255
1,266,-35.05928229007026,0.5097722175173461,5.223022840531767
1,267,-33.091384334848414,0.49642043964533045,5.033679882294612
1,268,-32.85594658130852,0.4978328914832923,5.050519809820003
1,269,-33.18839566907453,0.4976551228735216,4.91961316179487
1,270,-32.41414883768249,0.4907692535487993,4.927821417759632
1,271,-34.22204034676134,0.504822718412337,5.1559192114269505
1,272,-34.60993226901212,0.5087227633747141,4.904345157258339
1,273,-34.798605613729464,0.5080248615478644,4.9059832296073544
1,274,-33.306702077712146,0.5004519886412839,4.79441885169374
1,275,-33.609679456496465,0.49862308514605636,4.814724062738314
1,276,-33.03311718256941,0.4973546039562561,4.859629665547719
1,277,-32.040116705809346,0.4906173564067207,5.091285971803639
1,278,-34.11798386784853,0.5066195010814565,5.026067311277423
1,279,-33.43774127117502,0.4986771928940925,4.948051412517273
1,280,-33.80144029103998,0.5025215057078659,4.904131609963108
1,281,-33.00820600540661,0.4970642513869716,5.006289825533599
1,282,-33.2069547634945,0.4975666671319432,4.919751806905603
1,283,-33.74552538381083,0.5017224706776907,4.9607495341689
1,284,-31.965178260851342,0.4898766735198867,5.040724527698747
1,285,-33.10242656677438,0.49887374112007016,4.86906717062137
1,286,-32.523503430099865,0.4951369436041034,5.006623749958293
1,287,-32.06061505427246,0.4871558425030354,5.038067965199148
1,288,-34.163779997421216,0.5028081048757228,5.074948003821683
1,289,-33.061549205265415,0.4961015320733285,4.947806509150742
1,290,-33.13672895192719,0.49499293705187536,4.881435122448659
1,291,-32.99283029296662,0.49741035550104934,4.873287792620095
1,292,-32.84811264843962,0.4943681555904949,5.085735267093112
1,293,-32.933006723199156,0.4945482827437456,5.078776957022466
1,294,-33.101680606069216,0.4954384876944326,5.0649903669151275
1,295,-33.09663538280263,0.495090933792263,5.074880856932956
1,296,-31.816284289083903,0.4895373931557192,5.0112359835772455
1,297,-32.021370893347914,0.4877558731148695,5.047497485074369
1,298,-33.363291518751566,0.49939130486471356,4.774769410213243
1,299,-33.064939591091864,0.498316133559944,4.816507471567814
1,300,-33.62156464036727,0.4994249044470166,4.879969971132364
1,301,-34.53779742755185,0.5098407568765838,5.004450971104458
1,302,-34.795368408596666,0.510899225549186,5.0154194534925125
1,303,-34.757125116658365,0.5110441688646171,5.0181847680702205
1,304,-34.915727057922,0.5075522659937037,4.987264326935281
1,305,-32.21912909126499,0.4898465321827216,5.1515828259987675
1,306,-32.23908894762837,0.492012105729176,5.168470340724308
1,307,-32.402056623398195,0.4911406468097136,5.051597121707737
1,308,-31.32854275243584,0.4852374285468485,4.9824854129485345
1,309,-31.80608248423151,0.4885159347107038,4.971389648329137
1,310,-31.78254986007059,0.4902473104554605,4.964588705415159
1,311,-33.825871089265,0.503087671786352,4.853105497020884
1,312,-33.69524423245899,0.5003581418415842,4.930086373515959
1,313,-32.93835397151467,0.4942134537709524,5.069836822522879
1,314,-34.53131199552395,0.5055364007764842,5.111261273573199
1,315,-34.3905047733281,0.5059446259102807,5.103252369058379
1,316,-34.41539018986322,0.5061289327650257,5.054995244533034
1,317,-34.36429809898384,0.5065558648565751,5.069376655924015
1,318,-33.89678612264496,0.5032663627867573,5.186609926128842
1,319,-33.57068407583719,0.5017371281367419,4.812781976434805
1,320,-34.11390325550589,0.5023018210217575,5.153485730933035
1,321,-34.05342012763756,0.5058888714844372,5.194131370938911
1,322,-35.18804559035687,0.5098515194340085,5.142371249856048
1,323,-35.17439764192146,0.5099260065932889,5.138342512116136
1,324,-31.97259112225496,0.48940089786218155,4.961347503486599
1,325,-32.3317082489524,0.4917293237806901,4.946828380350837
1,326,-32.43427044702942,0.4926877031692267,4.985678286361962
1,327,-32.466724348513004,0.4919371091102845,4.9892578458386385
1,328,-33.277748283402495,0.4973223204796305,5.0619727409322115
1,329,-33.893205316623764,0.5023064279137199,5.043594464556346
1,330,-33.830938065547926,0.5027698970111886,5.049753367126177
1,331,-31.984901038802544,0.488475635982065,5.118412378651831
1,332,-31.90759742181216,0.48903687781128763,5.113799868420019
1,333,-32.707977989537014,0.49259160482504694,5.0982848626231325
1,334,-32.421431360491646,0.49418121833100087,5.103690562783152
1,335,-32.105599919868354,0.4873436316570881,4.872469807313324
1,336,-31.701521566994995,0.48945585498711486,4.851699546375293
1,337,-33.89592351555383,0.5003615578101227,5.244704003967572
1,338,-32.466117546320035,0.49488112895966746,5.075455452697264
1,339,-34.502665390519056,0.5047462336316949,5.192453157801906
1,340,-34.2635370931939,0.5060739858638452,4.9729403589704715
1,341,-32.697575673366785,0.49332345838580766,4.990977887490295
1,342,-33.06001285041763,0.4961524311603634,5.001097580651452
1,343,-32.44950909678754,0.4924475935342208,4.834634525002831
1,344,-32.795333766771776,0.49642272902055956,4.813509825223489
1,345,-32.7970932397007,0.49631439738571426,5.418352918730975
1,346,-33.96688056809298,0.5009977789166679,5.506925621063719
1,347,-35.68288004978712,0.5133445865401257,5.2894553397642055
1,348,-33.7246256283588,0.4997960034260625,4.797681719037056
1,349,-31.19336668816055,0.4820415879259891,4.985057753468007
1,350,-33.81604030889491,0.5020892390173276,4.876817071197264
1,351,-33.82466091703974,0.5034835469228599,4.8594773268785945
1,352,-31.946738127344496,0.49244598052025473,5.006693867958626
1,353,-34.513429319620684,0.5067686970031908,4.883391085810053
1,354,-34.39065723205182,0.5065009573201412,5.107038775823249
1,355,-32.04391925822987,0.4896345286989075,5.117503990078456
1,356,-32.02017074546889,0.4884968557521751,5.132454465985131
1,357,-32.15866928450633,0.49140290515722934,5.163412501906358
1,358,-32.15866928450633,0.49140290515722934,5.163412501906358
1,359,-33.874079098757626,0.5001666575256988,4.885906956270334
1,360,-33.91968753742772,0.505435420281338,4.990288522426153
1,361,-34.11170954782663,0.5041152660663583,4.980571461811885
1,362,-35.98249120044123,0.5159098198689358,5.126143392143083
1,363,-35.85194036243071,0.5170049346914293,5.120649621640322
1,364,-35.269503943562896,0.5112656629245911,5.0363150352490385
1,365,-35.269503943562896,0.5112656629245911,5.0363150352490385
1,366,-35.32008106762108,0.5127248906850157,5.04196382375262
1,367,-35.559188240024895,0.5146957626892622,5.118146967387118
1,368,-34.33067318075686,0.5051553367972705,4.93812100146976
1,369,-32.6998495124604,0.4946380814933415,5.022469760052385
1,370,-32.11664914211507,0.4907352957772999,4.882574680419834
1,371,-33.750621364426856,0.502549746164681,4.98525880244018
1,372,-34.33052492174345,0.5064253494718232,5.041807687104579
1,373,-34.70611896412115,0.5079304056331756,5.033335104465798
1,374,-34.69561767317168,0.5085059740864042,5.00530134024431
1,375,-34.55028648854588,0.5041321409538183,5.080407031640734
1,376,-31.986413346950368,0.4894440332551008,5.12286724557931
1,377,-32.29431713497993,0.4930274919917378,5.048925313979541
1,378,-33.850136596990566,0.502802649409035,5.00608514894557
1,379,-34.785911842781864,0.5091880054296272,4.952364250357138
1,380,-34.535324288308324,0.5068995330541284,4.952797427679732
1,381,-33.425596415600694,0.5011452507272431,5.173254586840358
1,382,-31.913203623001824,0.49074497169305015,5.111353741249988
1,383,-32.09588426529187,0.4864971187932866,5.112420619680133
1,384,-31.63440989695045,0.49013342095358536,5.0613529791685155
1,385,-32.766890028635295,0.4913679865847623,5.088847869942622
1,386,-31.475616205381368,0.4865848550153577,5.075853906834096
1,387,-33.6426204644984,0.49993643619630884,5.085668855076384
1,388,-34.760633212249424,0.5077975167566008,5.182350643123851
1,389,-34.575721273055,0.505901068711001,4.750490637068008
1,390,-32.39474273659761,0.4914870951823208,4.851652251718998
1,391,-33.36559766064753,0.4982535671859678,5.167277496211167
1,392,-33.95185406470907,0.5041214540036547,4.812578524285485
1,393,-34.731849387985946,0.5072778856405294,4.84264334901151
1,394,-34.15485717836538,0.5054361742841218,4.890954281848423
1,395,-34.15485717836538,0.5054361742841218,4.890954281848423
1,396,-34.26135374282529,0.5069926044928057,4.982315201463225
1,397,-33.60314829543629,0.5005194982769994,4.763568552577238
1,398,-34.06198754300468,0.5036425548216384,5.048347456179053
1,399,-34.18067335865354,0.5046538063329103,5.062642745413792
1,400,-32.036906183903,0.4892355764732846,4.897824330387626
1,401,-34.571960105792996,0.5090603700961998,5.268449269355074
1,402,-35.00118852195938,0.5092752240018024,5.257134711873085
1,403,-35.02628479816302,0.5091525237552622,5.256280993564059
1,404,-35.070240473230506,0.5105840650437693,5.2751233393519374
1,405,-34.576745279347065,0.5063306595897776,4.660026420701698
1,406,-34.7183830546836,0.509243838863514,5.15652147493204
1,407,-34.74887212143918,0.508183714775959,5.210429465227497
1,408,-34.560334311679696,0.5088978001831539,5.201865583051721
1,409,-34.67488584549819,0.5076301085570962,5.205812020567452
1,410,-34.67488584549819,0.5076301085570962,5.205812020567452
1,411,-35.632330274834736,0.5154509411999513,5.199871351771951
1,412,-30.9128813234356,0.4824147703508072,4.949994051930129
1,413,-30.705237818207117,0.4842193849777694,4.953458672354871
1,414,-31.567038706521945,0.4826205184469686,5.035164708978909
1,415,-32.31277641030683,0.49266800574606306,5.033915286458466
1,416,-33.721601008696865,0.5035796420326842,4.912814032396491
1,417,-34.03222200945642,0.5019291966202831,4.896633458930475
1,418,-33.652721303894396,0.5024208054441868,4.92866397848583
1,419,-33.38587826367021,0.5005366224649174,5.358470018488134
1,420,-32.195874143626774,0.4903926898550634,5.163552622983713
1,421,-33.03683159195084,0.49676298542723485,4.817383076959488
1,422,-33.903761839778745,0.5023905870976278,4.8821886054410655
1,423,-32.6561665837659,0.493346033597608,5.029159183881875
1,424,-35.069085094407086,0.507343393439894,4.911923018614427
1,425,-34.952623199299815,0.5120616053572932,4.9011964968763015
1,426,-35.79917583905248,0.5169676096535033,5.009135311450724
1,427,-35.777310708254255,0.5152546424431239,5.019770270903581
1,428,-30.77385825793818,0.47967166120479526,4.820954717566089
1,429,-30.555401462985056,0.4815635006270296,4.793638833180688
1,430,-31.44885555072635,0.48358828212690147,4.850252921379612
1,431,-31.370983696729123,0.48469689088540197,4.867467233365242
1,432,-32.665203310840475,0.4943013022851874,4.788867596839344
1,433,-33.36046200734126,0.49915489357803067,4.859141272677881
1,434,-32.7341902493942,0.4928251336655233,5.07321667654907
1,435,-33.045678030772955,0.49544021092263263,4.933961852955406
1,436,-33.274480072482106,0.4987675016999272,5.318216684485968
1,437,-33.706974457372525,0.5018471744700134,5.117741873748621
1,438,-33.773313378780195,0.5010519257264477,5.119366418453781
1,439,-34.35558302115214,0.5043118722779196,4.986333152707257
1,440,-34.39455789955465,0.5079020489624099,5.066081115176617
1,441,-32.42426142060207,0.49089343324221063,4.902632053043257
1,442,-32.5298755515912,0.4917162631552215,4.902809599081645
1,443,-32.60677271099612,0.49413816533854904,4.926068350245206
1,444,-33.294663656904376,0.49782518528286784,5.0424310449115755
1,445,-33.01854964907207,0.49676623284051824,4.975719032775249
1,446,-34.6854573927236,0.506354834253238,4.935766397720009
1,447,-33.409169040736366,0.5012277685521478,4.860547595796111
1,448,-34.12500699137882,0.5049610928511487,4.709006918097675
1,449,-33.25982771625079,0.4969967331184764,4.802499901809673
1,450,-32.711086460275325,0.49388899054632956,5.097810140934103
1,451,-34.67853555168368,0.5068522478526892,4.910940745832581
1,452,-31.94688026246305,0.48663666525103805,4.9738361027226805
1,453,-34.80188992833775,0.5064256864446566,5.098058778566931
1,454,-32.27515544179639,0.49387359443805756,5.273892957923727
1,455,-32.557759825382284,0.49319275868999435,5.277078878796622
1,456,-33.23817818645185,0.4979169068526943,5.195360139551305
1,457,-33.08639710425247,0.4985844861565354,5.18416911345631
1,458,-33.362410554840494,0.5009245527792864,4.96318805830262
1,459,-33.80585981656377,0.49977540552798816,5.0115405904296395
1,460,-33.44410043322296,0.5010013212244334,4.751573223580979
1,461,-34.38982451347102,0.5080759518975385,4.832420241813734
1,462,-34.571941476279996,0.5083545880644923,4.822587833227184
1,463,-33.410605697889,0.5001263322226082,5.2089270680158855
1,464,-33.96401760762362,0.5033311265851201,4.824374838914796
1,465,-33.79804316816842,0.5018892327181436,4.993512753643186
1,466,-33.97268018284182,0.5035264872712482,4.941916221450996
1,467,-32.901129914706246,0.49449832586208836,5.034160927598535
1,468,-33.361002936444756,0.4958999819009309,4.877909998672908
1,469,-33.71236561466866,0.5004822623495851,4.824566312098987
1,470,-33.566904622455276,0.5035280665199149,4.799033119135822
1,471,-33.067927264814394,0.497798135433214,4.933908174611192
1,472,-33.08635818483876,0.49753070722193554,4.857363087825222
1,473,-33.747432372345344,0.5017188494878356,4.747922764221309
1,474,-32.91093255997111,0.49593999619004786,4.938866112431154
1,475,-32.90655421538757,0.49552014721934545,4.997911226117827
1,476,-34.29153340108656,0.5073635332835694,5.072456871070664
1,477,-33.59474962748931,0.49880230443721013,4.874748074612064
1,478,-33.545083578876,0.5005439019286009,4.854810162403752
1,479,-33.796235121053215,0.49985310467498467,4.833894532031565
1,480,-31.524114381358334,0.4831019888846778,5.08555565033066
1,481,-34.1966700055832,0.5020506144670778,5.059070580718111
1,482,-33.965762045250074,0.5030743152344606,5.072941688160647
1,483,-34.16383250225955,0.5030929272448105,5.1483197680442805
1,484,-33.9091981779515,0.5041953292687298,5.142614667129589
1,485,-35.663764537005676,0.5130358142500979,4.9572588807771245
1,486,-35.59588697776969,0.5147164538358706,4.983404623693115
1,487,-34.539260631088034,0.5061718499593678,4.9355674463401265
1,488,-34.577530925845174,0.5046656565152889,4.958135364589078
1,489,-34.499143622125224,0.5058864817754769,4.950931050275869
1,490,-34.46118882433587,0.5063784193856018,4.952181427608166
1,491,-34.54511388099324,0.5060008638081674,4.945207837891388
1,492,-33.52973893242784,0.49936256741972646,4.852948367601798
1,493,-34.27613157756491,0.5045348692886188,5.003062066117251
1,494,-33.08937692511834,0.4962612660234705,5.027067196229744
1,495,-34.52247266408632,0.5057158194757955,5.105070090418014
1,496,-34.01918960288741,0.5025113740895978,5.002499281232598
1,497,-33.49792010866532,0.500792460896624,5.0062150453630405
1,498,-32.5618772686322,0.49319503098075207,4.831619580800773
1,499,-32.92517053603215,0.4951544985285307,4.996688721179271
1,500,-32.63933165102231,0.4966969653749239,5.011474965849477
1,501,-31.994003635460675,0.4896724402197879,5.106401524137719
1,502,-32.46577888096166,0.49327464541519267,5.062972719375831
1,503,-32.39218111542994,0.4926312998006126,5.031243016746293
1,504,-32.582870712311994,0.4940292910843247,5.036508286041917
1,505,-34.05107006965297,0.5047737988451272,4.904178177872868
1,506,-32.17007649552522,0.49124168225219783,5.060446869502057
